#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 7
#DATE        : 21-AUG-2025
#TIME        : 15:11
#OWNER       : XGT7200
#NPOINTS     : 4096.
#NCOLUMNS    : 1.
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.0100000
#OFFSET      : -0.400000
#SIGNALTYPE  : EDS
#CHOFFSET    : 40.0000
#LIVETIME    : 30.000000
#REALTIME    : 39.912802
#BEAMKV      : 50.0000
#PROBECUR    : 734000.
#MAGCAM      : 100.000
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 45.0
#XPOSITION mm: 0.0000
#YPOSITION mm: 0.0000
#ZPOSITION mm: 0.0000
##OXINSTPT   : 4
##OXINSTSTROB: 71.95
#SPECTRUM    : Spectral Data Starts Here
-0.40000, 0.
-0.39000, 0.
-0.38000, 0.
-0.37000, 0.
-0.36000, 0.
-0.35000, 0.
-0.34000, 0.
-0.33000, 0.
-0.32000, 0.
-0.31000, 0.
-0.30000, 0.
-0.29000, 0.
-0.28000, 0.
-0.27000, 0.
-0.26000, 0.
-0.25000, 0.
-0.24000, 0.
-0.23000, 0.
-0.22000, 0.
-0.21000, 0.
-0.20000, 0.
-0.19000, 0.
-0.18000, 0.
-0.17000, 0.
-0.16000, 0.
-0.15000, 0.
-0.14000, 0.
-0.13000, 0.
-0.12000, 0.
-0.11000, 0.
-0.10000, 0.
-0.09000, 0.
-0.08000, 0.
-0.07000, 0.
-0.06000, 0.
-0.05000, 0.
-0.04000, 0.
-0.03000, 0.
-0.02000, 0.
-0.01000, 0.
0.00000, 0.
0.01000, 0.
0.02000, 0.
0.03000, 0.
0.04000, 0.
0.05000, 0.
0.06000, 0.
0.07000, 0.
0.08000, 0.
0.09000, 0.
0.10000, 0.
0.11000, 0.
0.12000, 0.
0.13000, 0.
0.14000, 0.
0.15000, 0.
0.16000, 0.
0.17000, 0.
0.18000, 0.
0.19000, 0.
0.20000, 0.
0.21000, 0.
0.22000, 0.
0.23000, 0.
0.24000, 0.
0.25000, 0.
0.26000, 0.
0.27000, 0.
0.28000, 0.
0.29000, 0.
0.30000, 0.
0.31000, 0.
0.32000, 0.
0.33000, 0.
0.34000, 1.
0.35000, 2.
0.36000, 3.
0.37000, 7.
0.38000, 11.
0.39000, 17.
0.40000, 30.
0.41000, 27.
0.42000, 33.
0.43000, 47.
0.44000, 38.
0.45000, 48.
0.46000, 61.
0.47000, 50.
0.48000, 46.
0.49000, 56.
0.50000, 47.
0.51000, 58.
0.52000, 53.
0.53000, 66.
0.54000, 65.
0.55000, 64.
0.56000, 75.
0.57000, 63.
0.58000, 70.
0.59000, 47.
0.60000, 79.
0.61000, 54.
0.62000, 59.
0.63000, 66.
0.64000, 47.
0.65000, 37.
0.66000, 43.
0.67000, 43.
0.68000, 39.
0.69000, 40.
0.70000, 43.
0.71000, 51.
0.72000, 44.
0.73000, 35.
0.74000, 37.
0.75000, 36.
0.76000, 36.
0.77000, 48.
0.78000, 38.
0.79000, 40.
0.80000, 39.
0.81000, 41.
0.82000, 38.
0.83000, 35.
0.84000, 58.
0.85000, 43.
0.86000, 41.
0.87000, 50.
0.88000, 52.
0.89000, 42.
0.90000, 47.
0.91000, 59.
0.92000, 50.
0.93000, 49.
0.94000, 45.
0.95000, 50.
0.96000, 53.
0.97000, 43.
0.98000, 56.
0.99000, 35.
1.00000, 51.
1.01000, 59.
1.02000, 49.
1.03000, 57.
1.04000, 71.
1.05000, 50.
1.06000, 45.
1.07000, 55.
1.08000, 54.
1.09000, 54.
1.10000, 55.
1.11000, 53.
1.12000, 50.
1.13000, 42.
1.14000, 54.
1.15000, 51.
1.16000, 39.
1.17000, 45.
1.18000, 44.
1.19000, 61.
1.20000, 51.
1.21000, 55.
1.22000, 55.
1.23000, 65.
1.24000, 81.
1.25000, 68.
1.26000, 76.
1.27000, 62.
1.28000, 64.
1.29000, 67.
1.30000, 49.
1.31000, 60.
1.32000, 50.
1.33000, 48.
1.34000, 52.
1.35000, 36.
1.36000, 38.
1.37000, 33.
1.38000, 49.
1.39000, 66.
1.40000, 76.
1.41000, 83.
1.42000, 125.
1.43000, 146.
1.44000, 194.
1.45000, 261.
1.46000, 331.
1.47000, 362.
1.48000, 358.
1.49000, 413.
1.50000, 410.
1.51000, 394.
1.52000, 318.
1.53000, 279.
1.54000, 218.
1.55000, 196.
1.56000, 142.
1.57000, 114.
1.58000, 93.
1.59000, 107.
1.60000, 88.
1.61000, 85.
1.62000, 113.
1.63000, 164.
1.64000, 271.
1.65000, 398.
1.66000, 616.
1.67000, 944.
1.68000, 1366.
1.69000, 1998.
1.70000, 2527.
1.71000, 3214.
1.72000, 3862.
1.73000, 4439.
1.74000, 4713.
1.75000, 4662.
1.76000, 4414.
1.77000, 4082.
1.78000, 3403.
1.79000, 2739.
1.80000, 2207.
1.81000, 1637.
1.82000, 1155.
1.83000, 801.
1.84000, 569.
1.85000, 417.
1.86000, 304.
1.87000, 233.
1.88000, 215.
1.89000, 186.
1.90000, 146.
1.91000, 138.
1.92000, 133.
1.93000, 140.
1.94000, 140.
1.95000, 140.
1.96000, 128.
1.97000, 129.
1.98000, 108.
1.99000, 103.
2.00000, 100.
2.01000, 94.
2.02000, 111.
2.03000, 84.
2.04000, 85.
2.05000, 76.
2.06000, 67.
2.07000, 57.
2.08000, 71.
2.09000, 56.
2.10000, 41.
2.11000, 56.
2.12000, 44.
2.13000, 48.
2.14000, 39.
2.15000, 43.
2.16000, 58.
2.17000, 63.
2.18000, 80.
2.19000, 101.
2.20000, 139.
2.21000, 194.
2.22000, 264.
2.23000, 372.
2.24000, 515.
2.25000, 695.
2.26000, 795.
2.27000, 1128.
2.28000, 1265.
2.29000, 1403.
2.30000, 1513.
2.31000, 1617.
2.32000, 1548.
2.33000, 1379.
2.34000, 1348.
2.35000, 1070.
2.36000, 864.
2.37000, 700.
2.38000, 541.
2.39000, 354.
2.40000, 287.
2.41000, 222.
2.42000, 169.
2.43000, 170.
2.44000, 162.
2.45000, 143.
2.46000, 162.
2.47000, 158.
2.48000, 155.
2.49000, 158.
